Linux 4.4.0-53-generic (diptprisrv08) 	12/20/2016 	_x86_64_	(12 CPU)

10:06:55 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:13:26 PM     all      8.41      0.00      0.59      0.00      0.00     91.00
10:13:27 PM     all      8.75      0.00      0.50      0.00      0.00     90.75
10:13:28 PM     all     10.26      0.00      0.59      0.17      0.00     88.98
10:13:29 PM     all      8.51      0.00      0.42      0.08      0.00     90.99
10:13:30 PM     all      9.65      0.00      0.67      0.08      0.00     89.60
10:13:31 PM     all      8.42      0.00      0.42      0.59      0.00     90.57
10:13:32 PM     all      8.92      0.00      0.59      0.00      0.00     90.50
10:13:33 PM     all      8.56      0.00      0.42      0.00      0.00     91.02
10:13:34 PM     all      8.33      0.00      1.09      0.17      0.00     90.41
10:13:35 PM     all      9.79      0.00      2.93      0.08      0.00     87.20
10:13:36 PM     all      7.19      0.00      1.59      0.00      0.00     91.22
10:13:37 PM     all      7.53      0.00      1.25      0.00      0.00     91.22
10:13:38 PM     all      8.21      0.00      1.51      0.00      0.00     90.28
10:13:39 PM     all      8.41      0.00      0.67      6.14      0.00     84.78
10:13:40 PM     all      8.42      0.00      0.67      8.50      0.00     82.41
10:13:41 PM     all      9.34      0.00      0.50      2.27      0.00     87.89
10:13:42 PM     all      8.66      0.00      0.59      0.00      0.00     90.75
10:13:43 PM     all      9.43      0.00      0.25      0.00      0.00     90.32
10:13:44 PM     all      8.40      0.00      0.59      0.08      0.00     90.92
10:13:45 PM     all      9.92      0.00      0.34      0.00      0.00     89.74
10:13:46 PM     all      9.07      0.00      0.34      0.08      0.00     90.51
10:13:47 PM     all      8.41      0.00      0.67      0.08      0.00     90.83
10:13:48 PM     all     10.77      0.00      0.50      0.00      0.00     88.73
10:13:49 PM     all      8.42      0.00      0.51      0.08      0.00     90.99
10:13:50 PM     all      8.50      0.00      0.51      0.00      0.00     90.99
10:13:51 PM     all      8.41      0.00      0.50      0.17      0.00     90.92
10:13:52 PM     all      9.43      0.00      0.51      0.08      0.00     89.98
10:13:53 PM     all      8.16      0.00      1.18      0.00      0.00     90.66
10:13:54 PM     all      8.14      0.00      0.92      0.00      0.00     90.93
10:13:55 PM     all      8.16      0.00      0.84      0.00      0.00     90.99
10:13:56 PM     all      8.07      0.00      0.76      0.17      0.00     91.00
10:13:57 PM     all      8.49      0.00      0.50      0.08      0.00     90.92
10:13:58 PM     all      9.53      0.00      0.34      0.00      0.00     90.13
10:13:59 PM     all      8.50      0.00      0.42      0.00      0.00     91.08
10:14:00 PM     all      8.76      0.00      0.42      0.00      0.00     90.82
10:14:01 PM     all      8.49      0.00      0.42      0.17      0.00     90.92
10:14:02 PM     all      8.42      0.00      0.34      0.17      0.00     91.07
10:14:03 PM     all      9.57      0.00      1.09      0.00      0.00     89.34
10:14:04 PM     all      7.53      0.00      1.84      0.00      0.00     90.63
10:14:05 PM     all      7.98      0.00      0.92      0.00      0.00     91.10
10:14:06 PM     all      8.58      0.00      0.42      0.25      0.00     90.75
10:14:07 PM     all      8.42      0.00      0.51      0.08      0.00     90.99
10:14:08 PM     all      8.99      0.00      0.42      0.00      0.00     90.59
10:14:09 PM     all      8.33      0.00      0.42      0.00      0.00     91.25
10:14:10 PM     all     10.78      0.00      2.02      1.68      0.00     85.51
10:14:11 PM     all      9.04      0.00      0.59      8.19      0.00     82.18
10:14:12 PM     all      8.33      0.00      0.76      9.34      0.00     81.58
10:14:13 PM     all     16.85      0.00      1.26      0.08      0.00     81.80
10:14:14 PM     all     21.37      0.00      1.17      0.00      0.00     77.45
10:14:15 PM     all     16.79      0.00      0.50      0.00      0.00     82.70
10:14:16 PM     all     16.16      0.00      1.26      0.00      0.00     82.58
10:14:17 PM     all     15.90      0.00      1.34      0.08      0.00     82.68
10:14:18 PM     all     15.66      0.00      0.59      0.08      0.00     83.67
10:14:19 PM     all     13.23      0.00      0.51      0.08      0.00     86.18
10:14:20 PM     all     14.86      0.00      0.92      0.00      0.00     84.21
10:14:21 PM     all     15.14      0.00      0.93      0.00      0.00     83.93
10:14:22 PM     all     15.20      0.00      0.84      0.17      0.00     83.80
10:14:23 PM     all     15.70      0.00      0.92      0.08      0.00     83.29
10:14:24 PM     all     13.60      0.00      1.34      0.00      0.00     85.05
10:14:25 PM     all     14.11      0.00      0.76      0.00      0.00     85.14
10:14:26 PM     all     13.35      0.00      1.01      0.00      0.00     85.64
10:14:27 PM     all     16.81      0.00      1.18      0.08      0.00     81.93
10:14:28 PM     all     16.47      0.00      1.10      0.00      0.00     82.43
10:14:29 PM     all     14.61      0.00      0.76      0.00      0.00     84.63
10:14:30 PM     all     14.70      0.00      0.59      0.00      0.00     84.71
10:14:31 PM     all     13.73      0.00      0.76      0.00      0.00     85.51
10:14:32 PM     all     13.62      0.00      0.67      0.17      0.00     85.53
10:14:33 PM     all     15.44      0.00      1.68      0.17      0.00     82.72
10:14:34 PM     all     15.23      0.00      1.92      0.00      0.00     82.85
10:14:35 PM     all     14.23      0.00      1.26      0.00      0.00     84.52
10:14:36 PM     all     15.43      0.00      0.84      0.00      0.00     83.73
10:14:37 PM     all     13.89      0.00      0.67      0.00      0.00     85.44
10:14:38 PM     all     15.29      0.00      0.50      0.50      0.00     83.70
10:14:39 PM     all     14.15      0.00      0.51      0.00      0.00     85.34
10:14:40 PM     all     16.74      0.00      1.78      0.00      0.00     81.49
10:14:41 PM     all     14.66      0.00      1.93      4.02      0.00     79.40
10:14:42 PM     all     13.82      0.00      2.43      9.13      0.00     74.62
10:14:43 PM     all     13.91      0.00      2.51      0.59      0.00     82.98
10:14:44 PM     all     14.55      0.00      2.59      0.00      0.00     82.86
10:14:45 PM     all     15.59      0.00      3.60      0.00      0.00     80.80
10:14:46 PM     all     16.29      0.00      2.34      0.00      0.00     81.37
10:14:47 PM     all     15.31      0.00      2.09      0.00      0.00     82.59
10:14:48 PM     all     15.66      0.00      2.09     14.57      0.00     67.67
10:14:49 PM     all     16.62      0.00      0.84     16.37      0.00     66.16
10:14:50 PM     all     12.29      0.00      0.76      5.22      0.00     81.73
10:14:51 PM     all     10.23      0.00      2.18      2.60      0.00     84.98
10:14:52 PM     all      9.17      0.00      5.17      0.00      0.00     85.65
10:14:53 PM     all      8.34      0.00      0.08      0.17      0.00     91.41
10:14:54 PM     all      9.33      0.00      0.17      0.00      0.00     90.51
10:14:55 PM     all      8.34      0.00      0.00      0.00      0.00     91.66
10:14:56 PM     all      9.60      0.00      0.00      0.00      0.00     90.40
10:14:57 PM     all      8.42      0.00      0.08      0.08      0.00     91.42
10:14:58 PM     all      8.34      0.00      0.08      0.08      0.00     91.49
10:14:59 PM     all      8.67      0.00      0.00      0.00      0.00     91.33
10:15:00 PM     all      9.00      0.00      0.08      0.00      0.00     90.92
10:15:01 PM     all      8.42      0.00      0.00      0.08      0.00     91.49
10:15:02 PM     all      8.51      0.00      0.08      0.08      0.00     91.32
10:15:03 PM     all      8.58      0.00      0.17      0.25      0.00     91.01
10:15:04 PM     all      9.42      0.00      0.00      0.00      0.00     90.58
10:15:05 PM     all      8.42      0.00      0.17      0.00      0.00     91.41
10:15:06 PM     all      8.76      0.00      0.08      0.08      0.00     91.07
10:15:07 PM     all      8.67      0.00      0.08      0.08      0.00     91.17
10:15:08 PM     all      9.83      0.00      0.00      0.08      0.00     90.08
10:15:09 PM     all      8.26      0.00      0.08      0.00      0.00     91.65
10:15:10 PM     all     10.59      0.00      0.08      0.00      0.00     89.32
10:15:11 PM     all     11.75      0.00      0.17      0.33      0.00     87.75
10:15:12 PM     all      8.58      0.00      0.00      0.08      0.00     91.33
10:15:13 PM     all      9.17      0.00      0.17      0.08      0.00     90.58
10:15:14 PM     all      8.68      0.00      0.00      0.00      0.00     91.32
10:15:15 PM     all     12.24      0.00      1.92      0.00      0.00     85.85
10:15:16 PM     all      8.49      0.00      0.08      0.08      0.00     91.34
10:15:17 PM     all      9.02      0.00      0.08      0.50      0.00     90.40
10:15:18 PM     all      8.60      0.00      0.33      8.60      0.00     82.47
10:15:19 PM     all      8.59      0.00      0.17      8.09      0.00     83.15
10:15:20 PM     all      8.35      0.00      0.17      6.34      0.00     85.14
10:15:21 PM     all      9.27      0.00      0.08      0.00      0.00     90.65
10:15:22 PM     all      8.33      0.00      0.17      0.00      0.00     91.51
10:15:23 PM     all      8.51      0.00      0.08      0.00      0.00     91.41
10:15:24 PM     all      8.33      0.00      0.08      0.00      0.00     91.58
10:15:25 PM     all     10.50      0.00      0.08      0.00      0.00     89.42
10:15:26 PM     all      3.92      0.00      1.00      3.67      0.00     91.40
10:15:27 PM     all      1.17      0.00      0.67      6.69      0.00     91.47
10:15:28 PM     all      3.00      0.00      0.17      0.17      0.00     96.66
10:15:29 PM     all      0.17      0.00      0.17      0.00      0.00     99.67
10:15:30 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:31 PM     all      0.00      0.00      0.17      0.17      0.00     99.67
10:15:32 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:33 PM     all      0.08      0.00      0.17      0.17      0.00     99.58
10:15:34 PM     all      0.00      0.00      0.08      0.00      0.00     99.92
10:15:35 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:36 PM     all      0.08      0.00      0.17      0.00      0.00     99.75
10:15:37 PM     all      0.17      0.00      0.08      0.00      0.00     99.75
10:15:38 PM     all      0.08      0.00      0.17      0.08      0.00     99.67
10:15:39 PM     all      0.08      0.00      0.17      0.00      0.00     99.75
10:15:40 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:41 PM     all      0.75      0.00      0.17      0.08      0.00     99.00
10:15:42 PM     all      0.00      0.00      0.17      0.00      0.00     99.83
10:15:43 PM     all      0.08      0.00      0.17      0.17      0.00     99.58
10:15:44 PM     all      0.17      0.00      0.17      0.00      0.00     99.67
10:15:45 PM     all      0.00      0.00      0.17      0.00      0.00     99.83
10:15:46 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:47 PM     all      0.17      0.00      0.08      0.08      0.00     99.67
10:15:48 PM     all      0.00      0.00      0.08      0.08      0.00     99.83
10:15:49 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
10:15:50 PM     all      0.08      0.00      0.17      0.00      0.00     99.75
10:15:51 PM     all      0.17      0.00      0.08      0.25      0.00     99.50
10:15:52 PM     all      0.00      0.00      0.08      0.00      0.00     99.92
10:15:53 PM     all      0.08      0.00      0.08      0.00      0.00     99.83
