sda             936.00         0.00    119524.00          0     119524
sda            1308.00         0.00    167360.00          0     167360
sda             249.00         0.00     31104.00          0      31104
sda              16.00         0.00        68.00          0         68
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               5.00         0.00        40.00          0         40
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               2.00         0.00        44.00          0         44
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               2.00         0.00        16.00          0         16
sda               2.00         0.00        24.00          0         24
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               3.00         0.00        56.00          0         56
sda               2.00         0.00        16.00          0         16
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               8.00         0.00        80.00          0         80
sda               3.00         0.00        20.00          0         20
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             107.00         0.00     13468.00          0      13468
sda            1245.00         0.00    159424.00          0     159424
sda            1175.00         0.00    149480.00          0     149480
sda              12.00         0.00       172.00          0        172
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              10.00         0.00        56.00          0         56
sda               4.00         0.00        36.00          0         36
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00        24.00          0         24
sda               4.00         0.00        52.00          0         52
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               4.00         0.00        36.00          0         36
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               6.00         0.00        52.00          0         52
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda              10.00         0.00       236.00          0        236
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda             541.00         0.00     67720.00          0      67720
sda            1285.00         0.00    163344.00          0     163344
sda             110.00         0.00     13352.00          0      13352
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda               0.00         0.00         0.00          0          0
sda            1027.00         0.00    131068.00          0     131068
sda            1249.00         0.00    159620.00          0     159620
